JUL -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;Global;Backlog de tickets;98.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;CONECTIVIDAD;Oportunidad en la resolución de requerimientos;98.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS LAN;"Oportunidad en la resolución de incidentes prioridad alta (4 horas)";98.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS LAN;Oportunidad en la resolución de requerimientos;98.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS WIRELESS LAN;"Oportunidad en la resolución de incidentes prioridad alta (4 horas)";98.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS WIRELESS LAN;Oportunidad en la resolución de requerimientos;98.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;INTERNET;"Oportunidad en la resolución de incidentes prioridad alta (4 horas)";98.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;INTERNET;Oportunidad en la resolución de requerimientos;98.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;SEGURIDAD;"Oportunidad en la resolución de incidentes prioridad alta (4 horas)";98.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;COMUNICACIONES UNIFICADAS;"Oportunidad en la resolución de incidentes prioridad alta (4 horas)";98.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;COMUNICACIONES UNIFICADAS;Oportunidad en la resolución de requerimientos;98.00;;>;1.00;;1
AGO -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;Global;Backlog de tickets;98.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;CONECTIVIDAD;"Oportunidad en la resolución de incidentes prioridad alta (4 horas)";98.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;CONECTIVIDAD;Oportunidad en la resolución de requerimientos;98.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS LAN;"Oportunidad en la resolución de incidentes prioridad alta (4 horas)";98.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS LAN;Oportunidad en la resolución de requerimientos;98.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS WIRELESS LAN;"Oportunidad en la resolución de incidentes prioridad alta (4 horas)";98.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;RED DE DATOS WIRELESS LAN;Oportunidad en la resolución de requerimientos;98.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;INTERNET;"Oportunidad en la resolución de incidentes prioridad alta (4 horas)";98.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;INTERNET;Oportunidad en la resolución de requerimientos;98.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;SEGURIDAD;"Oportunidad en la resolución de incidentes prioridad alta (4 horas)";98.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;COMUNICACIONES UNIFICADAS;"Oportunidad en la resolución de incidentes prioridad alta (4 horas)";98.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;COMUNICACIONES UNIFICADAS;Oportunidad en la resolución de requerimientos;98.00;;>;1.00;;1
SEP -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;Global;Backlog de tickets;98.00;;>;1.00;;1
OCT -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;CONECTIVIDAD;"Oportunidad en la resolución de incidentes prioridad alta (4 horas)";98.00;;>;1.00;;1
OCT -- 2020;COLOMBIA;ECOPETROL;PORCENTAJE;CONECTIVIDAD;Oportunidad en la resolución de requerimientos;98.00;;>;1.00;;1
